Clasificación;Subclasificacion;Monodroga;costo (entrada);Convenio Salida;Convenio Entrada;Transferencia;Lista Entrada;Lista Salida;Fecha;Cliente;Filial OSDE INTERIOR;Formulario;Numero;Cod Prov;Nombre Proveedor;Cod Prod;Nombre Producto;Cant;Precio;percepcion;percep_ib;iva; dto ;Importe;z;Costo Nta. Vta.;Costo total Nta. Vta.;Margen Reposicion;Margen Rep %;
OSDE;OSDE INTERIOR;GOSERELIN;38.417,56;OSDE SUC;OSDE;NO;10/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342569;60004;ASTRAZENECA SA;9800;ZOLADEX DEPOT X 1;1;83.876,51;0;244,42;0;38;48.883,23;;42.921,63;42.921,63;5.961,60;12,20%;
OSDE;OSDE INTERIOR;BICALUTAMIDA;839,98;OSDE SUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342569;60055;MICROSULES ARGENTINA SA;33019;FINABAND 50 MG COMP X 30;1;9.721,96;0;5,48;0;88;1.096,64;;979,00;979,00;117,64;10,70%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDE SUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342570;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDE SUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342571;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;11.484,56;OSDE SUC;OSDE;NO;23/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342572;60131;SANOFI - AVENTIS ARG. S.A.;13530;CLEXANE 40 MG JGA.PRELL.X 10;3;35.436,77;0;209,86;0;58;41.971,31;;12.952,75;38.858,24;3.113,07;7,40%;
OSDE;OSDE INTERIOR;RITUXIMAB;329.604,91;OSDE SUC;OSDE;NO;01/09/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342573;60215;PRODUCTOS ROCHE S.A.Q. e I;51523;MABTHERA SC 1400 MG/ 11.7 ML;1;729.862,98;0;2.366,95;0;31;473.389,13;;375.250,25;375.250,25;98.138,88;20,70%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDE SUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342574;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;OXALIPLATINO;966,03;OSDE SUC;OSDE;NO;22/07/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342575;60055;MICROSULES ARGENTINA SA;28996;MITOG 50 MG F.A.X 1;1;20.064,02;0;6,68;0;92,92;1.335,30;;1.250,04;1.250,04;85,26;6,40%;
OSDE;OSDE INTERIOR;OXALIPLATINO;1.785,10;OSDE SUC;OSDE;NO;04/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342575;60055;MICROSULES ARGENTINA SA;28997;MITOG 100 MG F.A.X 1;2;40.505,63;0;22,85;0;94;4.569,04;;2.100,06;4.200,12;368,92;8,10%;
OSDE;OSDE INTERIOR;BEVACIZUMAB;47.157,72;OSDE SUC;OSDE;NO;08/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342575;66584;LABORATORIO ELEA PHOENIX S.A.;53125;BEVAX 100 MG VIAL X 1 X 4 ML;1;130.426,04;0;300,37;0;51;60.074,23;;51.486,80;51.486,80;8.587,43;14,30%;
OSDE;OSDE INTERIOR;BEVACIZUMAB;171.770,09;OSDE SUC;OSDE;NO;08/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342575;66584;LABORATORIO ELEA PHOENIX S.A.;53126;BEVAX 400 MG VIAL X 1 X 16 ML;1;475.071,53;0;1.094,09;0;51;218.817,95;;187.538,58;187.538,58;31.279,37;14,30%;
OSDE;OSDE INTERIOR;CAPECITABINA;0,00;OSDE SUC;P.A.M.I.LI;SI;18/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342575;66593;LABORATORIO ECZANE PHARMA S.A.;55269;CAPEXAN 500 MG COMP. X 120;1;120.264,35;0;43,92;0;92,23;8.783,87;;6.779,59;6.779,59;2.004,28;22,80%;
OSDE;OSDE INTERIOR;OSIMERTINIB;888.485,97;OSDE SUC;OSDE;NO;09/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342576;60004;ASTRAZENECA SA;54222;TAGRISSO 80 MG X 30 COMP.;1;1.492.168,26;0;5.435,22;0;22,5;1.087.044,58;;992.652,07;992.652,07;94.392,51;8,70%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;10.476,77;OSDE SUC;OSDE;NO;24/06/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342577;60131;SANOFI - AVENTIS ARG. S.A.;13530;CLEXANE 40 MG JGA.PRELL.X 10;3;35.436,77;0;209,86;0;58;41.971,31;;12.952,75;38.858,24;3.113,07;7,40%;
OSDE;OSDE INTERIOR;ELVITEGRAVIR+EMTRICITAB+TENOF ALAFENAMIDA+COBICIST;66.745,81;OSDE SUC;OSDE;NO;23/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342578;60034;GADOR SA;53984;GENVOYA COMP. REC X 30;1;114.024,52;0;404,62;0;24,5;80.923,20;;70.773,84;70.773,84;10.149,36;12,50%;
OSDE;OSDE INTERIOR;UPADACITINIB;164.147,00;OSDE SUC;OSDE;NO;10/09/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342579;60219;ABBVIE SA;56945;RINVOQ 15 MG X 30 COMP.;1;296.816,40;0;1.032,33;0;26;206.465,49;;173.995,82;173.995,82;32.469,67;15,70%;
OSDE;OSDE INTERIOR;ONDANSETRON;150,00;OSDE SUC;OSDE;NO;26/08/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342580;60055;MICROSULES ARGENTINA SA;15206;FINABER 8 MG INY.A.X 1 X 4 ML;1;1.582,02;0;2,23;0;70;446,13;;165,00;165,00;281,13;63,00%;
OSDE;OSDE INTERIOR;CAPECITABINA;10.999,80;OSDE SUC;OSDE;NO;29/08/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342580;60049;LABORATORIO RICHMOND SACIF;41684;CAPECIT 500 MG COMP. X 120;1;88.591,01;0;64,54;0;84,5;12.907,71;;10.999,95;10.999,95;1.907,76;14,80%;
OSDE;OSDE INTERIOR;BEVACIZUMAB;48.572,46;OSDE SUC;OSDE;NO;08/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342580;66584;LABORATORIO ELEA PHOENIX S.A.;53125;BEVAX 100 MG VIAL X 1 X 4 ML;3;138.251,60;0;955,18;0;51;191.036,06;;51.486,80;154.460,41;36.575,65;19,10%;
OSDE;OSDE INTERIOR;BEVACIZUMAB;176.923,19;OSDE SUC;OSDE;NO;02/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342580;66584;LABORATORIO ELEA PHOENIX S.A.;53126;BEVAX 400 MG VIAL X 1 X 16 ML;1;503.575,83;0;1.159,74;0;51;231.947,03;;187.538,58;187.538,58;44.408,45;19,10%;
OSDE;OSDE INTERIOR;EVEROLIMUS;31.153,50;OSDE SUC;OSDE;NO;05/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342581;60195;FARMANET X C.O. NOVARTIS;35121;CERTICAN 0.25 MG COMP.X 60;1;53.188,37;0;191,24;0;23,5;38.247,76;;33.013,47;33.013,47;5.234,29;13,70%;
OSDE;OSDE INTERIOR;EVEROLIMUS;65.548,15;OSDE SUC;OSDE;NO;10/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342581;60195;FARMANET X C.O. NOVARTIS;35122;CERTICAN 0.50 MG COMP.X 60;1;106.378,65;0;382,48;0;23,5;76.496,89;;66.028,13;66.028,13;10.468,76;13,70%;
OSDE;OSDE INTERIOR;EVEROLIMUS;93.461,91;OSDE SUC;OSDE;NO;06/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342581;60195;FARMANET X C.O. NOVARTIS;35123;CERTICAN 0.75 MG COMP X 60;2;159.567,51;0;1.147,45;0;23,5;229.489,99;;99.041,90;198.083,81;31.406,18;13,70%;
OSDE;OSDE INTERIOR;TACROLIMUS;18.953,51;OSDE SUC;OSDE;NO;19/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342581;60034;GADOR SA;41618;PROGRAF XL 1 MG CAPS. ACC. PROL. X 50;4;31.995,08;0;463,16;0;23;92.632,16;;19.417,70;77.670,82;14.961,34;16,20%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;21.386,86;OSDE SUC;OSDE;NO;05/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342582;60131;SANOFI - AVENTIS ARG. S.A.;18694;CLEXANE 80 MG JGA.PRELL.X 10;1;65.991,28;0;130,27;0;58;26.053,36;;24.120,95;24.120,95;1.932,41;7,40%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;17.227,85;OSDE SUC;OSDE;NO;06/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342583;60131;SANOFI - AVENTIS ARG. S.A.;18693;CLEXANE 60 MG JGA.PRELL.X 10;1;49.960,76;0;98,62;0;58;19.724,51;;18.261,52;18.261,52;1.462,99;7,40%;
OSDE;OSDE INTERIOR;TOXINA BOTULINICA TIPO A;22.103,08;OSDE SUC;OSDE;NO;16/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342584;60001;ALLERGAN PROD.FARMACEUTICOS SA;23390;BOTOX 100 U VIAL X 1;1;46.833,98;0;145,28;0;34;29.055,80;;22.103,05;22.103,05;6.952,75;23,90%;
OSDE;OSDE INTERIOR;OMALIZUMAB;82.535,90;OSDE SUC;CCESPECIAL;SI;09/06/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342585;60195;FARMANET X C.O. NOVARTIS;7,79531E+12;XOLAIR 150 MG/ ML JGA. PRELL. X 1;2;149.161,77;0;1.095,14;0;21,89;219.028,07;;96.697,98;193.395,95;25.632,12;11,70%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;17.227,85;OSDE SUC;OSDE;NO;06/09/2022;212;21/10/2022;40060;PERMAGINO;FACTURA A;6000342586;60131;SANOFI - AVENTIS ARG. S.A.;18693;CLEXANE 60 MG JGA.PRELL.X 10;2;52.958,41;0;209,08;0;58;41.815,96;;19.211,12;38.422,24;3.393,72;8,10%;
OSDE;OSDE INTERIOR;PONATINIB;784.637,62;OSDE SUC;OSDE;NO;23/08/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342587;60057;MONTE VERDE SA;58167;PONAZIC 45 MG COMP. REC. X 30;1;5.243.426,19;0;4.928,82;0;80;985.764,12;;831.715,88;831.715,88;154.048,24;15,60%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;17.227,85;OSDE SUC;OSDE;NO;06/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342588;60131;SANOFI - AVENTIS ARG. S.A.;18693;CLEXANE 60 MG JGA.PRELL.X 10;3;49.960,76;0;295,87;0;58;59.173,52;;18.261,52;54.784,56;4.388,96;7,40%;
OSDE;OSDE INTERIOR;LETROZOL;590,00;OSDE SUC;OSDE;NO;26/08/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342588;60055;MICROSULES ARGENTINA SA;34078;LETROZOL MICROSULES 2.5 MG COMP.RECX 30;1;17.939,40;0;4,85;0;94,25;969,62;;649,04;649,04;320,58;33,10%;
OSDE;OSDE INTERIOR;PALBOCICLIB;309.999,91;OSDE SUC;OSDE;NO;06/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342588;60077;TUTEUR SACIFIA;59832;PARITERIB 100 MG CAPS.X 21;1;750.204,22;0;1.974,54;0;44;394.907,50;;309.997,32;309.997,32;84.910,18;21,50%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;12.219,58;OSDE SUC;OSDE;NO;10/09/2022;212;21/10/2022;40060;PERMAGINO;FACTURA A;6000342589;60131;SANOFI - AVENTIS ARG. S.A.;13530;CLEXANE 40 MG JGA.PRELL.X 10;2;37.562,97;0;148,3;0;58;29.659,72;;13.626,29;27.252,59;2.407,13;8,10%;
OSDE;OSDE INTERIOR;TOXINA BOTULINICA TIPO A;22.103,08;OSDE SUC;OSDE;NO;16/09/2022;212;21/10/2022;40060;PERMAGINO;FACTURA A;6000342590;60001;ALLERGAN PROD.FARMACEUTICOS SA;23390;BOTOX 100 U VIAL X 1;1;46.833,98;0;145,28;0;34;29.055,80;;22.103,25;22.103,25;6.952,55;23,90%;
OSDE;OSDE INTERIOR;CAPECITABINA;7.898,53;OSDE SUC;OSDE;NO;26/08/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342591;60242;GLOBALF X CO LKM;40803;CAPEBINA 500 MG COMP. X 120;1;137.587,00;0;71,13;0;89;14.226,50;;9.403,29;9.403,29;4.823,21;33,90%;
OSDE;OSDE INTERIOR;ENOXAPARINA SODICA;11.484,56;OSDE SUC;OSDE;NO;05/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342592;60131;SANOFI - AVENTIS ARG. S.A.;13530;CLEXANE 40 MG JGA.PRELL.X 10;2;35.436,77;0;139,9;0;58;27.980,87;;12.952,75;25.905,50;2.075,37;7,40%;
OSDE;OSDE INTERIOR;IMATINIB;5.170,30;OSDEAPESUC;OSDE;NO;08/09/2022;211;21/10/2022;40060;PERMAGINO;FACTURA A;6000342593;60055;MICROSULES ARGENTINA SA;5567001;TAGONIB 400 MG COMP. REC. X 30;1;407.902,60;0;36,04;0;98,12;7.208,45;;5.170,52;5.170,52;2.037,93;28,30%;
OSDE;OSDE INTERIOR;ELVITEGRAVIR+EMTRICITAB+TENOF ALAFENAMIDA+COBICIST;65.889,25;OSDEAPESUC;OSDE;NO;04/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342595;60034;GADOR SA;53984;GENVOYA COMP. REC X 30;1;107.534,92;0;382,57;0;24,31;76.513,63;;70.773,84;70.773,84;5.739,79;7,50%;
OSDE;OSDE INTERIOR;TOCILIZUMAB;183.276,61;OSDEAPESUC;OSDE;NO;13/09/2022;212;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342596;60215;PRODUCTOS ROCHE S.A.Q. e I;51874;ACTEMRA SC 162 MG/ 0,9 ML JGAS. PRELL  X  4;1;329.098,72;0;1.144,61;0;26;228.921,07;;206.315,39;206.315,39;22.605,68;9,90%;
OSDE;OSDE INTERIOR;LAMIVUDINA+TENOFOVIR DISOPROXIL FUMARATO;2.500,13;OSDEAPESUC;OSDE;NO;01/07/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342597;66584;LABORATORIO ELEA PHOENIX S.A.;56744;LISOTYR COMP. REC X 30;1;48.559,75;0;17,92;0;92,15;3.583,22;;2.499,99;2.499,99;1.083,23;30,20%;
OSDE;OSDE INTERIOR;DOLUTEGRAVIR;16.969,69;OSDEAPESUC;OSDE;NO;14/07/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342597;66618;GLOBALF X CO GSK BIOPHARMA ARG;6296841;TIVICAY 50 MG X 30 COMP;1;75.824,09;0;153,24;0;57;30.648,10;;19.243,63;19.243,63;11.404,47;37,20%;
OSDE;OSDE INTERIOR;ADALIMUMAB;111.838,45;OSDEAPESUC;OSDE;NO;07/09/2022;212;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342598;60219;ABBVIE SA;53901;HUMIRA AC 40 MG/ 0,4 ML x 2 LAP PRELL.;1;235.108,97;0;773,51;0;30;154.701,70;;125.661,69;125.661,69;29.040,01;18,80%;
OSDE;OSDE INTERIOR;DIMETIL FUMARATO;403.538,97;OSDEAPESUC;OSDE;NO;22/08/2022;210;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342599;60154;BIOGEN ARGENTINA SRL;6358391;TECFIDERA 240 MG CAPS. X 56;1;688.390,00;0;2.361,87;0;27;472.373,22;;403.538,97;403.538,97;68.834,25;14,60%;
OSDE;OSDE INTERIOR;ELVITEGRAVIR+EMTRICITAB+TENOF ALAFENAMIDA+COBICIST;65.889,25;OSDEAPESUC;OSDE;NO;04/08/2022;210;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342600;60034;GADOR SA;53984;GENVOYA COMP. REC X 30;1;107.534,92;0;382,57;0;24,31;76.513,63;;66.745,81;66.745,81;9.767,82;12,80%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDEAPESUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342601;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;ELVITEGRAVIR+EMTRICITAB+TENOF ALAFENAMIDA+COBICIST;65.889,25;OSDEAPESUC;OSDE;NO;04/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342602;60034;GADOR SA;53984;GENVOYA COMP. REC X 30;1;111.298,64;0;395,96;0;24,31;79.191,61;;70.773,84;70.773,84;8.417,77;10,60%;
OSDE;OSDE INTERIOR;ELVITEGRAVIR+EMTRICITAB+TENOF ALAFENAMIDA+COBICIST;65.889,25;OSDEAPESUC;OSDE;NO;04/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342603;60034;GADOR SA;53984;GENVOYA COMP. REC X 30;1;111.298,64;0;395,96;0;24,31;79.191,61;;70.773,84;70.773,84;8.417,77;10,60%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDEAPESUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342604;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDEAPESUC;OSDE;NO;08/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342605;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;TOCILIZUMAB;171.446,78;OSDEAPESUC;OSDE;NO;29/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342606;60215;PRODUCTOS ROCHE S.A.Q. e I;51874;ACTEMRA SC 162 MG/ 0,9 ML JGAS. PRELL  X  4;1;309.012,89;0;1.074,75;0;26;214.949,37;;195.189,59;195.189,59;19.759,78;9,20%;
OSDE;OSDE INTERIOR;MICOFENOLATO SODICO;54.025,50;OSDEAPESUC;OSDE;NO;26/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342607;60195;FARMANET X C.O. NOVARTIS;38665;MYFORTIC 360 MG COMP.GASTR.X 120;1;91.567,21;0;321,84;0;25,22;64.367,24;;57.250,99;57.250,99;7.116,25;11,10%;
OSDE;OSDE INTERIOR;TACROLIMUS;57.139,16;OSDEAPESUC;OSDE;NO;05/09/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342607;60034;GADOR SA;50048;PROGRAF XL 3 MG CAPS. ACC. PROL. X 50;1;97.445,00;0;352,65;0;23;70.530,69;;60.587,43;60.587,43;9.943,26;14,10%;
OSDE;OSDE INTERIOR;LENALIDOMIDA;1.080.088,42;OSDEAPESUC;OSDE;NO;12/09/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342608;60036;GLOBALF X CO BRISTOL MYERS;7,79801E+12;REVLIMID 5 MG CAPS. X 21;1;1.779.691,15;0;6.567,06;0;26,2;1.313.412,07;;1.144.893,73;1.144.893,73;168.518,34;12,80%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;66.210,62;OSDEAPESUC;OSDE;NO;17/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342609;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;67.071,36;OSDEAPESUC;OSDE;NO;23/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342610;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;TENOFOVIR + EMTRICITABINA + BICTEGRAVIR;67.071,36;OSDEAPESUC;OSDE;NO;23/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342611;60034;GADOR SA;56051;BIKTARVY COMP. REC. X 30;1;111.841,50;0;397,89;0;24,31;79.577,87;;71.119,04;71.119,04;8.458,83;10,60%;
OSDE;OSDE INTERIOR;IMATINIB;143.059,90;OSDEAPESUC;OSDE;NO;19/08/2022;211;21/10/2022;40058;NORPATAGONIA;FACTURA A;6000342612;60195;FARMANET X C.O. NOVARTIS;50762;GLIVEC 100 MG COMP. REC. X 60;1;267.758,96;0;862,05;0;31,5;172.409,99;;151.601,04;151.601,04;20.808,95;12,10%;
OSDE;OSDE INTERIOR;ERITROPOYETINA RECOMB.HUMANA;2.798,36;OSDE SUC;OSDE;NO;18/07/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342613;60205;BIOSIDUS S.A.U.;3721521;HEMAX 10000 UI LIOF.F.A+J.PRELL;4;10.231,30;0;95,02;0;50,6;19.004,03;;3.270,01;13.080,04;5.923,99;31,20%;
OSDE;OSDE INTERIOR;UPADACITINIB;164.147,00;OSDE SUC;OSDE;NO;05/09/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342614;60219;ABBVIE SA;56945;RINVOQ 15 MG X 30 COMP.;1;280.015,47;0;973,89;0;26;194.778,76;;173.995,82;173.995,82;20.782,94;10,70%;
OSDE;OSDE INTERIOR;PALIPERIDONA;44.641,51;OSDE SUC;OSDE;NO;20/09/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342615;60038;GLOBALF X CO JANSSEN CILAG;51656;INVEGA SUSTENNA 100 MG/ 1 ML JGA. PRELL.;1;76.165,85;0;267,7;0;25,22;53.540,85;;47.275,36;47.275,36;6.265,49;11,70%;
OSDE;OSDE INTERIOR;PALIPERIDONA;44.641,51;OSDE SUC;OSDE;NO;07/09/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342615;60038;GLOBALF X CO JANSSEN CILAG;51657;INVEGA SUSTENNA 150 MG/ 1,5 ML JGA. PRELL.;1;76.165,85;0;267,7;0;25,22;53.540,85;;47.275,36;47.275,36;6.265,49;11,70%;
OSDE;OSDE INTERIOR;ADALIMUMAB;79.475,62;OSDE SUC;OSDE;NO;16/09/2022;212;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342616;60262;AMGEN BIOTECNOLOGIA DE ARG SRL;57044;AMGEVITA 40 MG /0.8 ML JER. PRELL. x 2;1;164.628,06;0;479,73;0;38;95.945,23;;79.475,62;79.475,62;16.469,61;17,20%;
OSDE;OSDE INTERIOR;ADALIMUMAB;79.475,62;OSDE SUC;OSDE;NO;16/09/2022;212;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342617;60262;AMGEN BIOTECNOLOGIA DE ARG SRL;57044;AMGEVITA 40 MG /0.8 ML JER. PRELL. x 2;1;164.628,06;0;479,73;0;38;95.945,23;;79.475,62;79.475,62;16.469,61;17,20%;
OSDE;OSDE INTERIOR;MICOFENOLATO SODICO;54.025,50;OSDE SUC;OSDE;NO;06/09/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342618;60195;FARMANET X C.O. NOVARTIS;38665;MYFORTIC 360 MG COMP.GASTR.X 120;1;91.567,21;0;321,84;0;25,22;64.367,24;;57.250,99;57.250,99;7.116,25;11,10%;
OSDE;OSDE INTERIOR;TACROLIMUS;18.953,51;OSDE SUC;OSDE;NO;19/09/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342618;60034;GADOR SA;41618;PROGRAF XL 1 MG CAPS. ACC. PROL. X 50;2;31.995,08;0;231,58;0;23;46.316,08;;19.417,70;38.835,41;7.480,67;16,20%;
OSDE;OSDE INTERIOR;TACROLIMUS;57.139,16;OSDE SUC;OSDE;NO;05/09/2022;211;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342618;60034;GADOR SA;50048;PROGRAF XL 3 MG CAPS. ACC. PROL. X 50;1;99.831,56;0;361,29;0;23;72.258,08;;60.587,43;60.587,43;11.670,65;16,20%;
OSDE;OSDE INTERIOR;ADALIMUMAB;111.838,45;OSDE SUC;OSDE;NO;09/09/2022;212;21/10/2022;40124;CHIVILCOY;FACTURA A;6000342619;60219;ABBVIE SA;53901;HUMIRA AC 40 MG/ 0,4 ML x 2 LAP PRELL.;1;235.108,97;0;773,51;0;30;154.701,70;;125.661,69;125.661,69;29.040,01;18,80%;
OSDE;OSDE INTERIOR;INSULINA GLARGINA;17.418,77;OSDE SUC;OSDE;NO;01/09/2022;211;21/10/2022;40183;TRENQUE LAUQUEN;FACTURA A;6000342620;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;41.188,69;0;109,38;0;43,5;21.875,31;;19.202,45;19.202,45;2.672,86;12,20%;
OSDE;OSDE INTERIOR;INSULINA GLARGINA;17.418,77;OSDE SUC;OSDE;NO;01/09/2022;211;21/10/2022;40183;TRENQUE LAUQUEN;FACTURA A;6000342620;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;41.188,69;0;109,38;0;43,5;21.875,31;;19.202,45;19.202,45;2.672,86;12,20%;
OSDE;OSDE INTERIOR;ETANERCEPT;184.773,63;OSDE SUC;OSDE;NO;04/08/2022;211;21/10/2022;40183;TRENQUE LAUQUEN;FACTURA A;6000342621;60061;PFIZER SRL;5459713;ENBREL 50 MG AUTOINYECTOR X 4;1;356.335,94;0;1.222,59;0;27;244.517,72;;208.395,09;208.395,09;36.122,63;14,80%;
OSDE;OSDE INTERIOR;ETANERCEPT;196.599,14;OSDE SUC;OSDE;NO;18/08/2022;211;21/10/2022;40183;TRENQUE LAUQUEN;FACTURA A;6000342622;60061;PFIZER SRL;5459713;ENBREL 50 MG AUTOINYECTOR X 4;1;356.335,94;0;1.222,59;0;27;244.517,72;;208.395,09;208.395,09;36.122,63;14,80%;
